FamilyID	PX439<0>	PX356<1>	CBRIG<2>	CNIGO<3>	PX506<4>	<5>	CSINI<6>	<7>	<8>	CLATE<9>	JU1373<10>	NIC58<11>	<12>	<13>	<14>	<15>	CINOP<16>	CELEG<17>	<18>	<19>	<20>
OG0001927	3	1	1	3	3	2	0	2	2	0	2	2	2	2	2	2	1	0	2	1	2
OG0001928	1	1	2	3	2	1	1	2	1	1	3	1	1	1	1	1	0	1	1	1	1
OG0001929	1	2	2	2	2	2	1	2	2	1	2	2	2	2	2	2	2	1	2	2	2
OG0001930	2	2	1	1	1	2	2	1	2	2	1	1	2	2	1	2	2	1	2	2	2
OG0001931	2	1	1	3	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2	1	2
OG0001932	1	1	2	2	2	1	2	2	1	1	1	1	2	1	1	1	1	2	1	1	1
OG0001933	1	2	2	2	1	1	2	2	1	1	1	1	2	1	1	2	2	2	2	2	2
OG0001934	2	2	1	1	2	2	2	1	2	2	1	1	2	2	1	2	2	1	2	2	2
OG0001935	1	3	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0001936	1	3	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0001937	2	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0001938	1	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1
OG0001941	1	1	1	1	1	1	2	1	1	1	2	2	1	1	2	1	0	2	2	2	2
OG0001942	2	2	1	1	2	2	2	1	2	2	1	2	2	2	2	2	1	1	2	1	2
OG0001944	3	2	1	1	2	2	2	1	2	2	1	1	1	2	1	1	1	1	1	1	1
OG0001945	1	1	1	5	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0001948	1	1	0	6	2	1	3	2	2	2	0	0	2	2	0	2	0	4	2	2	2
OG0001949	2	3	1	1	2	2	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1
OG0001952	2	2	1	1	2	2	4	1	2	1	1	1	1	1	1	1	1	1	1	1	1
OG0001953	1	1	1	2	2	1	3	2	1	1	1	1	2	1	1	1	2	1	1	1	1
OG0001954	2	2	1	1	2	2	2	1	2	2	0	2	2	2	2	2	1	1	2	1	2
OG0001955	3	1	1	1	3	3	1	1	3	3	1	1	1	3	1	1	1	1	1	1	1
OG0001956	2	1	1	1	2	2	2	1	2	3	1	1	1	2	1	1	1	1	1	1	1
OG0001957	1	1	1	1	1	1	1	1	1	1	4	3	1	1	3	1	1	1	1	1	1
OG0001958	1	1	1	4	1	1	3	2	1	1	1	1	2	1	1	1	1	2	1	1	1
OG0001959	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1
OG0001960	1	1	2	2	1	1	1	2	1	1	2	2	2	1	2	2	1	4	2	2	2
OG0001961	1	2	1	2	2	2	2	2	2	1	2	2	2	2	2	2	1	1	2	1	2
OG0001962	1	1	3	3	1	1	3	3	1	1	1	1	3	1	1	2	2	1	2	2	2
OG0001963	1	1	2	2	2	1	2	2	1	1	1	2	2	1	2	2	1	2	2	2	2
OG0001964	2	2	1	1	4	2	1	1	2	2	1	1	1	2	1	1	0	1	1	1	1
OG0001965	2	2	1	1	2	2	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1
OG0001966	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7	2	1	3	2
OG0001967	1	2	1	2	2	2	3	2	2	1	2	1	2	2	2	2	1	1	2	1	2
OG0001968	1	1	2	2	2	1	2	2	1	1	1	1	2	1	1	2	2	2	2	2	2
OG0001969	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	2	1	3	2
OG0001970	0	1	1	1	1	1	1	1	1	1	3	4	1	1	3	1	1	1	1	1	1
OG0001971	1	1	1	2	1	1	2	2	1	1	2	2	2	1	2	2	1	1	2	1	2
OG0001972	1	1	2	2	1	1	2	2	1	1	2	2	2	1	2	2	1	3	2	2	2
OG0001973	1	1	2	3	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1
OG0001974	2	2	1	2	1	2	2	2	2	1	2	2	2	2	2	2	1	1	2	1	2
OG0001975	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	2	1
OG0001976	1	1	2	1	1	1	2	2	1	1	1	2	2	1	2	2	1	2	2	2	2
OG0001977	1	2	2	2	1	1	2	2	1	1	1	2	2	1	1	1	1	1	1	1	1
OG0001978	1	1	1	1	1	1	1	1	1	1	4	4	1	1	4	1	1	1	1	1	1
OG0001979	2	2	2	2	1	2	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1
OG0001980	1	1	1	1	1	1	1	1	1	2	2	2	1	1	2	1	2	2	2	2	2
OG0001981	2	2	2	1	2	2	1	1	2	3	1	1	1	2	1	1	1	1	1	1	1
OG0001982	1	1	1	2	1	1	2	2	1	1	2	2	2	1	2	2	0	2	2	2	2
OG0001983	2	2	1	2	2	2	1	1	2	5	1	1	1	2	1	1	1	0	1	1	1
OG0001984	3	2	1	1	2	2	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1
OG0001986	1	1	2	2	2	1	1	2	1	1	1	1	1	1	1	1	3	1	1	1	1
OG0001987	2	2	1	1	3	2	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1
OG0001988	2	1	2	3	1	1	2	2	1	1	1	2	2	1	2	2	0	3	2	2	2
OG0001990	1	1	2	1	2	1	2	2	2	2	1	1	2	2	1	2	2	2	2	2	2
OG0001991	2	2	1	2	2	2	2	2	2	1	1	1	2	2	1	2	1	1	1	1	1
OG0001992	1	1	1	3	1	1	1	1	1	1	2	4	1	1	2	1	1	1	1	1	1
OG0001993	2	2	1	2	2	2	0	1	2	3	1	1	1	2	1	1	1	1	1	1	1
OG0001995	2	2	1	1	2	2	2	1	2	2	1	1	1	2	1	1	1	1	1	1	1
OG0001996	1	1	1	1	1	1	4	1	1	4	0	0	1	1	0	1	3	0	1	1	1
OG0001997	1	1	2	3	0	1	3	2	1	2	1	1	2	2	1	2	2	1	2	2	2
OG0001998	2	2	2	2	2	2	1	2	2	2	1	1	2	2	1	2	1	1	1	1	1
OG0001999	1	1	2	2	2	1	3	2	1	1	1	1	2	1	1	1	0	2	1	1	1
OG0002000	1	2	2	2	2	2	2	2	2	1	1	1	2	2	1	2	1	2	2	2	2
OG0002001	0	2	2	3	1	1	2	2	1	0	1	2	2	1	1	1	0	1	1	1	1
OG0002002	1	1	1	2	1	1	2	2	1	1	2	2	2	1	2	2	1	1	2	1	2
OG0002003	1	1	4	2	1	1	2	2	1	1	1	1	2	1	1	1	1	2	1	1	1
OG0002004	3	0	0	3	1	2	1	2	2	4	2	2	2	2	2	2	0	1	2	1	2
OG0002006	0	0	2	2	1	0	1	2	1	1	1	1	1	1	1	1	3	3	1	3	2
OG0002008	0	0	3	2	1	0	4	3	1	0	1	1	3	1	1	2	0	5	2	2	2
OG0002009	0	0	0	1	0	0	0	1	0	0	5	0	1	0	2	1	14	0	2	2	2
OG0002010	0	0	0	0	0	0	3	0	0	0	9	7	1	0	7	1	1	0	2	1	2
OG0002023	1	1	1	1	1	1	3	1	1	1	2	4	1	1	2	1	1	1	1	1	1
OG0002025	2	2	1	1	2	2	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1
OG0002026	2	2	1	1	2	2	0	1	2	2	1	2	1	2	2	2	2	1	2	2	2
OG0002027	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	1	1	9	1	2	1
OG0002028	1	1	4	2	1	1	2	2	1	1	1	1	2	1	1	1	0	3	1	1	1
OG0002029	1	1	1	1	2	1	1	1	1	0	2	2	1	1	2	1	2	1	2	2	2
OG0002030	1	1	1	1	2	1	1	1	2	3	2	2	1	2	2	2	1	2	2	2	2
OG0002031	1	1	2	3	1	1	2	2	1	1	1	1	2	1	1	1	1	2	1	1	1
OG0002033	2	2	1	1	2	2	1	1	2	0	2	2	1	2	2	2	1	2	2	2	2
OG0002034	1	2	2	2	2	2	1	2	2	2	1	1	2	2	1	2	0	1	1	1	1
OG0002035	2	2	1	1	2	2	1	1	2	1	1	1	1	1	1	1	0	3	1	1	1
OG0002036	2	3	1	1	3	2	2	1	2	1	1	1	1	1	1	1	0	1	1	1	1
OG0002037	1	2	2	2	1	1	1	2	1	1	1	3	1	1	1	1	0	1	1	1	1
OG0002040	2	2	2	1	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1
OG0002043	2	3	1	1	2	2	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1
OG0002044	2	3	1	1	4	2	1	1	2	1	0	0	1	1	0	1	1	1	1	1	1
OG0002047	2	2	1	1	2	2	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1
OG0002048	2	1	0	0	2	2	3	0	2	3	1	1	1	2	1	1	1	1	1	1	1
OG0002050	2	2	1	1	2	2	1	1	2	2	1	1	1	2	1	1	1	2	1	1	1
OG0002051	2	1	2	2	2	2	1	2	2	2	1	1	2	2	1	2	1	1	1	1	1
OG0002052	1	1	1	1	1	1	1	1	1	1	4	4	1	1	4	1	1	1	1	1	1
OG0002053	2	2	1	1	2	2	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1
OG0002054	1	1	1	1	1	1	2	1	1	1	2	2	1	1	2	1	1	3	2	2	2
OG0002055	2	2	1	2	2	2	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1
OG0002056	1	1	3	1	1	1	2	2	1	1	1	1	2	1	1	1	1	2	1	1	1
OG0002057	1	1	1	2	2	1	2	2	1	1	2	2	2	1	2	2	1	1	2	1	2
OG0002058	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0002059	0	1	3	2	2	1	3	2	1	1	1	1	2	1	1	1	1	1	1	1	1
OG0002060	1	1	1	1	1	1	6	1	1	1	1	1	1	1	1	1	1	2	1	1	1
OG0002061	1	1	4	1	1	1	1	1	1	3	1	1	1	1	1	1	1	2	1	1	1
OG0002062	2	1	2	3	2	2	1	2	2	1	1	1	2	2	1	2	2	2	2	2	2
OG0002063	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	2	1	3	2
OG0002064	1	2	2	2	2	2	2	2	2	1	1	1	2	2	1	2	1	1	1	1	1
OG0002065	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	2	1	2	1
OG0002066	1	1	3	3	1	1	4	3	1	1	1	1	3	1	1	1	0	1	1	1	1
OG0002067	1	1	1	4	1	1	1	1	1	1	2	3	1	1	2	1	1	1	1	1	1
OG0002068	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0002070	2	2	1	1	3	2	0	1	2	2	1	1	1	2	1	1	1	1	1	1	1
OG0002071	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	3	4	1	3	2
OG0002072	1	1	2	2	2	1	1	2	2	2	1	1	2	2	1	2	1	1	1	1	1
OG0002073	1	1	1	1	1	1	4	1	1	2	1	1	1	1	1	1	1	1	1	1	1
OG0002074	2	2	1	1	2	2	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1
OG0002075	1	2	2	1	3	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1
OG0002076	2	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0002077	1	1	1	1	2	1	1	1	2	5	1	1	1	2	1	1	1	1	1	1	1
OG0002078	2	1	2	2	2	2	2	2	2	1	1	2	2	2	2	2	1	1	2	1	2
OG0002080	0	1	1	1	1	1	3	1	1	1	2	2	2	1	2	2	0	4	2	2	2
OG0002081	1	1	1	3	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1
OG0002082	1	1	1	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0002083	2	2	1	1	2	2	2	1	2	2	0	1	1	2	1	1	1	1	1	1	1
OG0002084	1	1	1	3	1	1	3	2	1	1	1	1	2	1	1	1	2	1	1	1	1
OG0002086	2	2	1	1	1	2	2	1	2	2	1	1	1	2	1	1	1	1	1	1	1
OG0002087	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0002088	1	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0002089	2	3	1	1	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1
OG0002091	2	2	1	2	3	2	1	1	2	3	0	0	1	2	0	1	0	1	1	1	1
OG0002092	2	2	2	2	2	2	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1
OG0002093	2	2	1	1	2	2	2	1	2	2	1	1	2	2	1	2	1	2	2	2	2
OG0002094	2	2	1	1	2	2	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1
OG0002095	2	3	1	1	1	2	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1
OG0002096	1	1	1	4	1	1	1	1	1	1	1	1	1	1	1	1	4	1	1	1	1
OG0002097	2	2	1	1	3	2	1	1	2	1	1	1	1	1	1	1	0	1	1	1	1
OG0002098	2	2	1	1	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1
OG0002099	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	2	1	3	2
OG0002100	1	3	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1
OG0002101	1	1	1	1	1	1	2	1	1	1	2	2	1	1	2	1	2	2	2	2	2
OG0002102	2	2	1	1	2	2	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1
OG0002103	2	2	1	1	2	2	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1
OG0002104	1	2	2	2	2	2	2	2	2	1	1	1	2	2	1	2	1	2	2	2	2
OG0002105	1	1	1	2	3	1	2	2	2	2	1	1	2	2	1	2	1	1	1	1	1
OG0002106	1	1	2	2	1	1	1	2	1	1	2	2	1	1	2	1	1	1	1	1	1
OG0002107	1	1	3	4	1	1	1	3	1	1	1	1	1	1	1	1	1	2	1	1	1
OG0002108	6	6	0	0	0	6	0	0	1	1	0	0	0	1	0	1	0	2	1	1	1
OG0002109	2	1	2	3	1	1	3	2	1	1	1	1	2	1	1	1	0	2	1	1	1
OG0002110	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1
OG0002111	2	2	1	1	2	2	0	1	2	2	2	2	1	2	2	2	0	1	2	1	2
OG0002112	2	1	1	1	1	1	3	1	1	1	2	1	1	1	1	1	2	1	1	1	1
OG0002113	1	1	3	4	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0002114	1	1	1	1	2	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1
OG0002115	2	1	1	2	4	2	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1
OG0002116	2	2	1	1	2	2	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1
OG0002117	4	2	1	1	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1
OG0002119	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	6	1	2	1
OG0002120	1	2	1	1	2	1	2	1	1	1	1	0	1	1	1	1	1	2	1	1	1
OG0002121	1	2	1	2	2	2	2	2	2	1	1	1	2	2	1	2	1	1	1	1	1
OG0002122	2	2	2	1	2	2	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1
OG0002123	1	3	1	1	3	2	1	1	2	2	1	1	1	2	1	1	0	1	1	1	1
OG0002125	2	2	1	1	3	2	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1
OG0002127	1	1	1	2	1	1	3	2	1	2	0	1	2	2	1	2	0	3	2	2	2
OG0002128	2	1	1	1	2	2	2	1	2	3	1	1	1	2	1	1	1	1	1	1	1
OG0002129	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1
OG0002130	1	1	2	4	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1
OG0002131	0	1	2	1	1	1	2	2	1	0	2	2	2	1	2	2	2	2	2	2	2
OG0002132	3	2	1	2	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1
OG0002133	1	1	1	3	1	1	3	2	1	1	1	1	2	1	1	1	1	1	1	1	1
OG0002135	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7	1	2	1
OG0002136	1	1	1	1	1	1	4	1	1	2	1	1	1	1	1	1	0	3	1	1	1
OG0002137	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	6	1	2	1
OG0002140	2	2	1	1	2	2	2	1	2	2	1	1	1	2	1	1	1	1	1	1	1
OG0002141	1	2	2	4	2	2	0	2	2	2	1	1	2	2	1	2	0	1	1	1	1
OG0002142	2	2	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1
OG0002143	2	2	1	1	2	2	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1
OG0002144	2	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0002145	1	1	1	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0002146	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	4	1	2	2	2
OG0002147	2	2	1	1	2	2	1	1	2	3	1	1	1	2	1	1	1	1	1	1	1
OG0002149	2	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0002150	4	1	1	1	2	2	2	1	2	2	1	1	1	2	1	1	1	1	1	1	1
OG0002151	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	3	2	1	2	1
OG0002152	1	3	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
OG0002153	2	2	1	1	2	2	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1
OG0002154	1	1	0	0	0	1	0	0	1	0	5	3	0	1	3	1	0	1	1	1	1
OG0002155	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0002156	3	2	1	1	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1
OG0002157	2	3	1	1	1	2	2	1	2	2	1	1	1	2	1	1	1	1	1	1	1
OG0002158	1	2	1	0	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0002159	1	1	1	1	2	1	2	1	2	2	1	1	2	2	1	2	3	1	2	2	2
OG0002161	1	2	1	1	3	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1
OG0002162	1	1	1	2	2	1	1	1	2	4	1	1	1	2	1	1	1	1	1	1	1
OG0002163	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	4	1	1	1	1
OG0002164	1	1	1	1	1	1	3	1	1	1	2	1	1	1	1	1	2	1	1	1	1
OG0002165	1	1	1	1	1	1	3	1	1	1	2	2	1	1	2	1	1	1	1	1	1
OG0002167	3	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
OG0002168	2	1	1	1	3	2	1	1	2	3	1	1	1	2	1	1	1	1	1	1	1
OG0002171	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0002172	2	2	1	1	2	2	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1
OG0002174	1	1	2	1	1	1	1	1	1	1	3	2	1	1	2	1	2	1	2	2	2
OG0002175	1	3	1	1	2	2	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1
OG0002176	1	2	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	2	2	2	2
OG0002177	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	2	2	2	2	2
OG0002178	2	2	1	1	1	2	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1
OG0002179	1	2	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0002180	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1
OG0002181	1	1	2	2	1	1	2	2	1	1	1	1	2	1	1	1	1	2	1	1	1
OG0002182	1	1	2	2	2	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1
OG0002183	2	1	2	2	1	1	2	2	1	1	1	1	2	1	1	1	1	2	1	1	1
OG0002185	2	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0002186	1	1	1	3	1	1	2	2	1	3	1	1	2	2	1	2	1	1	1	1	1
OG0002187	2	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1
OG0002188	2	2	1	1	2	2	1	1	2	2	1	1	1	2	1	1	2	1	1	1	1
OG0002189	1	2	2	2	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1
OG0002190	1	1	1	1	1	1	1	1	1	1	3	2	1	1	2	1	1	1	1	1	1
OG0002191	1	1	1	1	1	1	1	1	1	2	2	3	1	1	2	1	1	1	1	1	1
OG0002192	2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1
OG0002194	1	1	2	2	1	1	4	2	1	1	1	1	2	1	1	1	1	1	1	1	1
OG0002195	2	2	1	1	2	2	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1
OG0002196	2	2	1	1	2	2	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1
OG0002197	2	2	1	1	2	2	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1
OG0002198	1	2	1	1	2	2	1	1	2	2	2	2	1	2	2	2	1	1	2	1	2
OG0002199	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	8	1	1	2	1
OG0002200	0	1	3	2	1	1	3	2	1	1	2	2	2	1	2	2	1	1	2	1	2
OG0002201	1	1	2	2	2	1	2	2	2	2	0	0	2	2	0	2	2	2	2	2	2
OG0002202	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	9	1	1	1
OG0002203	2	2	1	1	2	2	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1
OG0002204	1	1	1	2	1	1	2	2	1	3	1	1	2	2	1	2	1	1	1	1	1
OG0002205	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	1
OG0002206	2	4	0	3	3	3	2	2	3	2	0	0	2	2	0	2	0	2	2	2	2
OG0002207	1	1	1	1	1	1	1	1	1	2	3	4	1	1	3	1	1	1	1	1	1
OG0002209	1	1	2	2	1	1	2	2	1	1	1	1	2	1	1	2	2	2	2	2	2
OG0002210	1	1	3	3	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0002211	1	2	2	2	2	2	0	2	2	1	1	1	2	2	1	2	4	1	2	2	2
OG0002212	1	2	1	2	1	1	1	1	1	2	2	2	1	1	2	1	1	1	1	1	1
OG0002215	2	2	1	1	2	2	2	1	2	2	1	1	2	2	1	2	1	2	2	2	2
OG0002216	1	2	1	1	1	1	1	1	1	3	2	2	1	1	2	1	1	1	1	1	1
OG0002217	1	1	1	1	1	1	1	1	1	3	2	2	1	1	2	1	1	2	2	2	2
OG0002218	1	1	2	1	1	1	2	2	1	2	2	2	2	2	2	2	1	2	2	2	2
OG0002219	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1
OG0002220	1	1	2	3	2	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1
OG0002221	1	1	2	2	1	1	1	2	1	1	2	2	2	1	2	2	2	1	2	2	2
OG0002222	1	1	2	2	1	1	1	2	1	1	2	2	2	1	2	2	2	1	2	2	2
OG0002223	1	1	1	1	1	1	1	1	1	2	3	3	1	1	3	1	1	1	1	1	1
OG0002224	1	1	1	1	1	1	1	1	1	1	3	3	1	1	3	1	3	1	2	2	2
OG0002225	1	1	3	4	1	1	0	3	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0002226	1	1	1	1	1	1	1	1	1	0	1	2	1	1	1	1	7	1	1	2	1
OG0002227	2	2	1	1	1	2	2	1	2	2	1	1	2	2	1	2	0	2	2	2	2
OG0002228	1	1	2	3	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1
OG0002229	1	1	2	2	0	1	2	2	1	0	1	1	2	1	1	2	2	2	2	2	2
OG0002230	1	1	1	3	1	1	1	1	1	1	3	3	1	1	3	1	1	1	1	1	1
OG0002231	2	2	1	1	1	2	1	1	2	4	1	1	1	2	1	1	1	1	1	1	1
OG0002232	3	3	1	1	1	3	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1
OG0002233	1	1	1	1	1	1	1	1	1	1	3	3	1	1	3	1	1	2	2	2	2
OG0002236	1	0	2	2	1	1	2	2	1	1	2	2	2	1	2	2	0	1	2	1	2
OG0002237	1	0	1	3	4	1	1	1	1	0	1	1	1	1	1	1	0	6	1	1	1
OG0002238	1	0	1	2	1	1	2	2	1	2	2	4	2	2	2	2	0	1	2	1	2
OG0002239	0	0	0	1	0	0	0	1	0	1	2	1	1	1	2	1	13	0	2	2	2
OG0002240	0	0	0	1	0	0	1	1	0	0	1	1	1	0	1	1	12	1	1	2	2
OG0002241	0	0	3	1	2	0	2	2	1	0	2	2	2	1	2	2	1	3	2	2	2
OG0002242	0	0	0	3	0	0	1	1	0	0	1	1	1	0	1	1	13	0	1	2	2
OG0002249	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	18	0	1	2	2
OG0002250	0	0	0	16	0	0	1	1	0	0	0	0	1	0	0	1	1	0	1	1	1
OG0002254	2	2	1	1	2	2	1	1	2	2	1	1	1	2	1	1	0	2	1	1	1
OG0002255	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	1	1	2	1
OG0002256	1	1	3	2	1	1	3	2	1	1	1	1	2	1	1	1	1	1	1	1	1
OG0002257	1	1	1	1	1	1	2	1	1	1	2	2	1	1	2	1	1	2	2	2	2
OG0002258	2	2	1	1	2	2	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1
OG0002259	2	2	1	1	3	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1
OG0002260	2	1	1	2	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1
OG0002261	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	2	5	1	2	1
OG0002262	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	6	1	1	1
OG0002263	3	3	0	0	3	3	0	0	3	5	0	0	0	3	0	1	0	1	1	1	1
OG0002264	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1
OG0002266	2	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1
OG0002267	2	2	1	1	2	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1
OG0002268	3	2	1	1	2	2	1	1	2	2	1	1	1	2	1	1	0	1	1	1	1
OG0002270	2	2	1	1	2	2	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1
OG0002272	0	1	0	1	1	1	0	1	1	1	3	3	1	1	3	1	0	4	2	2	2
OG0002274	3	2	1	1	3	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1
OG0002275	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0002276	1	2	1	1	2	2	2	1	2	2	1	1	1	2	1	1	1	1	1	1	1
OG0002277	2	2	1	1	2	2	1	1	2	2	1	1	1	2	1	1	1	2	1	1	1
OG0002281	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	2	2	2	2	2
OG0002282	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1
OG0002283	2	2	1	1	1	2	1	1	2	2	1	1	1	2	1	1	2	1	1	1	1
OG0002284	1	1	1	4	1	1	3	2	1	1	1	1	2	1	1	1	1	1	1	1	1
OG0002285	1	1	1	4	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1
OG0002286	1	1	2	2	2	1	1	2	1	1	0	1	1	1	1	1	2	2	1	2	1
